"","RecordID","RecordSubID_old","RecordSubID_new","Treatment","Treatment_Type","TimeSinceFire_years","Study_Severity","Authors","Title","DOI","StudyType","VegCover","GFEDVegCover","Region","Lat","Lon","LiveC_Binary_Measurements","DeadC_Binary_Measurements","SoilC_Binary_Measurements","GPP_Binary_Measurements","Respiration_Binary_Measurements","NEP_Binary_Measurements","NPP_Binary_Measurements","VegChange_Binary_Measurements","N_Binary_Measurements","MCB_Binary_Measurements","Emissions_Binary_Measurements","Mortality_Binary_Measurements","LiveC_units_StockData","DeadC_units_StockData","SoilC_units_StockData","SoilDepth_cm_StockData","MCB_units_StockData","Roots_units_StockData","TotalBG_units_StockData","TotalAG_units_StockData","TEC_Units_StockData","NPP_units_FluxData","GPP_units_FluxData","Resp_units_FluxData","NEP_units_FluxData","EmissionsUnits_EmissionsData","Description_StockData","Description_text_StockData","LiveC_StockData","DeadC_StockData","TotalSoilC_StockData","MCB_StockData","RootC_StockData","TotalBelowgroundC_StockData","TotalAbovegroundC_StockData","TEC_StockData","NPP_FluxData","ANPP_FluxData","BNPP_FluxData","GPP_FluxData","Sresp_FluxData","Ra_FluxData","Rh_FluxData","Reco_FluxData","NEP_FluxData","NBP_FluxData","LiveC_EmissionsData","DeadC_EmissionsData","TotalAboveC_EmissionsData","TotalBelowC_EmissionsData","PyrogenicC_EmissionsData","TotEmissions_EmissionsData","UniqueID","Biome","Biome_simple","LiveC_StockData_MgC_ha","DeadC_StockData_MgC_ha","TotalSoilC_StockData_MgC_ha","TotalSoilC_StockData_MgC_ha_scaled","TotalSoilC_StockData_percent","MCB_StockData_percent","RootC_StockData_MgC_ha","TotalBelowgroundC_StockData_MgC_ha","TotalBelowgroundC_StockData_percent","TotalAbovegroundC_StockData_MgC_ha","TotalAbovegroundC_StockData_percent","TEC_StockData_MgC_ha","NPP_FluxData_g_m2","NPP_FluxData_g_m2_unit","ANPP_FluxData_g_m2","ANPP_FluxData_g_m2_unit","BNPP_FluxData_g_m2","BNPP_FluxData_g_m2_unit","GPP_FluxData_g_m2","GPP_FluxData_g_m2_unit","Sresp_FluxData_g_m2","Sresp_FluxData_g_m2_unit","Ra_FluxData_g_m2","Ra_FluxData_g_m2_unit","Rh_FluxData_g_m2","Rh_FluxData_g_m2_unit","Reco_FluxData_g_m2","Reco_FluxData_g_m2_unit","NEP_FluxData_g_m2","NEP_FluxData_g_m2_unit","NBP_FluxData_g_m2","NBP_FluxData_g_m2_unit","LiveC_EmissionsData_g_m2","DeadC_EmissionsData_g_m2","TotalAboveC_EmissionsData_g_m2","TotalBelowC_EmissionsData_g_m2","PyrogenicC_EmissionsData_g_m2","TotEmissions_EmissionsData_g_m2"
"82",39,1,3,"Control","Unburned",10,"High","Amiro, BD; MacPherson, JI; Desjardins, RL; Chen, JM; Liu, J","Post-fire carbon dioxide fluxes in the western Canadian boreal forest: evidence from towers, aircraft and remote sensing - ScienceDirect","10.1016/S0168-1923(02)00170-3","Wildfire","JackPine","BORF","Canada",54.2,-105.9,0,0,0,1,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gC_per_m2_per_day",NA,"Unburned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,"39_1","Boreal Forests/Taiga","AlpineBorealForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,"day",NA,"day",NA,NA,NA,NA,NA,NA
"83",39,1,4,"Burn","Burned",1,"High","Amiro, BD; MacPherson, JI; Desjardins, RL; Chen, JM; Liu, J","Post-fire carbon dioxide fluxes in the western Canadian boreal forest: evidence from towers, aircraft and remote sensing - ScienceDirect","10.1016/S0168-1923(02)00170-3","Experimental Burn","JackPine","BORF","Canada",61.5,-117.2,0,0,0,1,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gC_per_m2_per_day",NA,"Burned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8,NA,NA,NA,NA,NA,NA,NA,"39_1","Boreal Forests/Taiga","AlpineBorealForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8,"day",NA,"day",NA,NA,NA,NA,NA,NA
"84",39,1,5,"Burn","Burned",2,"High","Amiro, BD; MacPherson, JI; Desjardins, RL; Chen, JM; Liu, J","Post-fire carbon dioxide fluxes in the western Canadian boreal forest: evidence from towers, aircraft and remote sensing - ScienceDirect","10.1016/S0168-1923(02)00170-3","Wildfire","JackPine","BORF","Canada",54.1,-106,0,0,0,1,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gC_per_m2_per_day",NA,"Burned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01,NA,NA,NA,NA,NA,NA,NA,"39_1","Boreal Forests/Taiga","AlpineBorealForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01,"day",NA,"day",NA,NA,NA,NA,NA,NA
"85",39,1,6,"Burn","Burned",10,"High","Amiro, BD; MacPherson, JI; Desjardins, RL; Chen, JM; Liu, J","Post-fire carbon dioxide fluxes in the western Canadian boreal forest: evidence from towers, aircraft and remote sensing - ScienceDirect","10.1016/S0168-1923(02)00170-3","Wildfire","JackPine","BORF","Canada",54.2,-105.9,0,0,0,1,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gC_per_m2_per_day",NA,"Burned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,"39_1","Boreal Forests/Taiga","AlpineBorealForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,"day",NA,"day",NA,NA,NA,NA,NA,NA
"86",995,1,1,"Control","Unburned",2,"Mixed","Morison, M. Q.; Petrone, R. M.; Wilkinson, S. L.; Green, A.; Waddington, J. M.","Ecosystem scale evapotranspiration and CO2 exchange in burned and unburned peatlands: Implications for the ecohydrological resilience of carbon stocks to wildfire","10.1007/s10021-009-9285-x","Wildfire","boreal","BORF","Canada",65.107,-115,0,0,0,1,1,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gC_per_m2_per_30min","gC_per_m2_per_30min","gC_per_m2_per_30min",NA,"Unburned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11,NA,NA,NA,0.08,0.05,NA,NA,NA,NA,NA,NA,NA,"995_1","Boreal Forests/Taiga","AlpineBorealForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",995,2,2,"Control","Unburned",3,"Mixed","Morison, M. Q.; Petrone, R. M.; Wilkinson, S. L.; Green, A.; Waddington, J. M.","Ecosystem scale evapotranspiration and CO2 exchange in burned and unburned peatlands: Implications for the ecohydrological resilience of carbon stocks to wildfire","10.1007/s10021-009-9285-x","Wildfire","boreal","BORF","Canada",65.107,-115,0,0,0,1,1,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gC_per_m2_per_30min","gC_per_m2_per_30min","gC_per_m2_per_30min",NA,"Unburned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.16,NA,NA,NA,0.06,0.05,NA,NA,NA,NA,NA,NA,NA,"995_2","Boreal Forests/Taiga","AlpineBorealForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",995,1,3,"Burn","Burned",2,"Mixed","Morison, M. Q.; Petrone, R. M.; Wilkinson, S. L.; Green, A.; Waddington, J. M.","Ecosystem scale evapotranspiration and CO2 exchange in burned and unburned peatlands: Implications for the ecohydrological resilience of carbon stocks to wildfire","10.1007/s10021-009-9285-x","Wildfire","boreal","BORF","Canada",65.107,-115,0,0,0,1,1,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gC_per_m2_per_30min","gC_per_m2_per_30min","gC_per_m2_per_30min",NA,"Burned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.12,NA,NA,NA,0.1,0.02,NA,NA,NA,NA,NA,NA,NA,"995_1","Boreal Forests/Taiga","AlpineBorealForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",995,2,4,"Burn","Burned",3,"Mixed","Morison, M. Q.; Petrone, R. M.; Wilkinson, S. L.; Green, A.; Waddington, J. M.","Ecosystem scale evapotranspiration and CO2 exchange in burned and unburned peatlands: Implications for the ecohydrological resilience of carbon stocks to wildfire","10.1007/s10021-009-9285-x","Wildfire","boreal","BORF","Canada",65.107,-115,0,0,0,1,1,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gC_per_m2_per_30min","gC_per_m2_per_30min","gC_per_m2_per_30min",NA,"Burned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,NA,NA,NA,0.06,0.015,NA,NA,NA,NA,NA,NA,NA,"995_2","Boreal Forests/Taiga","AlpineBorealForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",996,1,1,"Control","Unburned",1,"Mixed","Morison, Matthew; van Beest, Christine; Macrae, Merrin; Nwaishi, Felix; Petrone, Richard","Deeper burning in a boreal fen peatland 1-year post-wildfire accelerates recovery trajectory of carbon dioxide uptake","10.1111/gcb.14305","Wildfire","boreal fen peatland","PEAT","Canada",56.22,-111.14,0,0,0,1,1,1,0,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mgCO2_per_m2_per_sec","mgCO2_per_m2_per_sec","mgCO2_per_m2_per_sec",NA,"Unburned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.138,NA,NA,NA,1.743,0.395,NA,NA,NA,NA,NA,NA,NA,"996_1","Boreal Forests/Taiga","AlpineBorealForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000583444217223358,"sec",NA,"sec",NA,"sec",NA,"sec",0.000475651670074983,"sec",0.000107792547148375,"sec",NA,"sec",NA,NA,NA,NA,NA,NA
"91",996,1,2,"Burn","Burned",1,"Mixed","Morison, Matthew; van Beest, Christine; Macrae, Merrin; Nwaishi, Felix; Petrone, Richard","Deeper burning in a boreal fen peatland 1-year post-wildfire accelerates recovery trajectory of carbon dioxide uptake","10.1111/gcb.14305","Wildfire","boreal fen peatland","PEAT","Canada",56.22,-111.14,0,0,0,1,1,1,0,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mgCO2_per_m2_per_sec","mgCO2_per_m2_per_sec","mgCO2_per_m2_per_sec",NA,"Burned","Hollow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.258,NA,NA,NA,1.137,0.121,NA,NA,NA,NA,NA,NA,NA,"996_1","Boreal Forests/Taiga","AlpineBorealForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000343298795728244,"sec",NA,"sec",NA,"sec",NA,"sec",0.000310278800272665,"sec",3.30199954555783e-05,"sec",NA,"sec",NA,NA,NA,NA,NA,NA
"92",996,1,3,"Burn","Burned",1,"Mixed","Morison, Matthew; van Beest, Christine; Macrae, Merrin; Nwaishi, Felix; Petrone, Richard","Deeper burning in a boreal fen peatland 1-year post-wildfire accelerates recovery trajectory of carbon dioxide uptake","10.1111/gcb.14305","Wildfire","boreal fen peatland","PEAT","Canada",56.22,-111.14,0,0,0,1,1,1,0,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mgCO2_per_m2_per_sec","mgCO2_per_m2_per_sec","mgCO2_per_m2_per_sec",NA,"Burned","Hummock",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.065,NA,NA,NA,1.077,-0.011,NA,NA,NA,NA,NA,NA,NA,"996_1","Boreal Forests/Taiga","AlpineBorealForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000290630538513974,"sec",NA,"sec",NA,"sec",NA,"sec",0.000293905248807089,"sec",-3.00181776868893e-06,"sec",NA,"sec",NA,NA,NA,NA,NA,NA
"93",1328,1,1,"Control","Unburned",16,"Mixed","Smith, D. R.; Kaduk, J. D.; Balzter, H.; Wooster, M. J.; Mottram, G. N.; Hartley, G.; Lynham, T. J.; Studens, J.; Curry, J.; Stocks, B. J.","Soil surface CO2 flux increases with successional time in a fire scar chronosequence of Canadian boreal jack pine forest","10.1029/2019GB006218","RxFire","boreal jack pine forest","BORF","Canada",46.47,-83.2,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"umolCO2_per_m2_per_sec",NA,NA,"Unburned","not subject to 2007 burn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1328_1","Temperate Broadleaf & Mixed Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09291e-05,"sec",NA,"sec",NA,"sec",NA,"sec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",1328,2,2,"Control","Unburned",59,"Mixed","Smith, D. R.; Kaduk, J. D.; Balzter, H.; Wooster, M. J.; Mottram, G. N.; Hartley, G.; Lynham, T. J.; Studens, J.; Curry, J.; Stocks, B. J.","Soil surface CO2 flux increases with successional time in a fire scar chronosequence of Canadian boreal jack pine forest","10.1029/2019GB006218","RxFire","boreal jack pine forest","BORF","Canada",46.47,-83.2,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"umolCO2_per_m2_per_sec",NA,NA,"Unburned","not subject to 2007 burn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1328_2","Temperate Broadleaf & Mixed Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94562e-05,"sec",NA,"sec",NA,"sec",NA,"sec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",309,1,1,"Control","Unburned",3,"High","Dadi, T.; Rubio, E.; Martinez-Garcia, E.; Lopez-Serrano, F. R.; Andres-Abellan, M.; Garcia-Morote, F. A.; De las Heras, J.","Post-wildfire effects on carbon and water vapour dynamics in a Spanish black pine forest | SpringerLink","10.1071/WF05101","Wildfire","Pinus nigra","TEMF","Spain",40.25,-1.966667,0,0,0,1,1,1,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metric_tonC_per_hectare_per_yr","metric_tonC_per_hectare_per_yr","metric_tonC_per_hectare_per_yr",NA,"Unburned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,4.3,-4,NA,NA,NA,NA,NA,NA,NA,"309_1","Mediterranean Forests, Woodlands & Scrub","Mediterranean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,840,"yr",NA,"yr",NA,"yr",NA,"yr",430,"yr",-400,"yr",NA,"yr",NA,NA,NA,NA,NA,NA
"96",309,1,2,"Burn","Burned",3,"High","Dadi, T.; Rubio, E.; Martinez-Garcia, E.; Lopez-Serrano, F. R.; Andres-Abellan, M.; Garcia-Morote, F. A.; De las Heras, J.","Post-wildfire effects on carbon and water vapour dynamics in a Spanish black pine forest | SpringerLink","10.1071/WF05101","Wildfire","Pinus nigra","TEMF","Spain",40.25,-1.966667,0,0,0,1,1,1,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metric_tonC_per_hectare_per_yr","metric_tonC_per_hectare_per_yr","metric_tonC_per_hectare_per_yr",NA,"Burned","High Severity fire with 100% tree mortality. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4.8,1.9,NA,NA,NA,NA,NA,NA,NA,"309_1","Mediterranean Forests, Woodlands & Scrub","Mediterranean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,"yr",NA,"yr",NA,"yr",NA,"yr",480,"yr",190,"yr",NA,"yr",NA,NA,NA,NA,NA,NA
"97",243,1,1,"Control","Unburned",0.1,"Low","Chen, Ji; Zhang, Yuefang; Luo, Yiqi; Zhou, Xuhui; Jiang, Yu; Zhao, Jin; Chen, Yizhao; Wang, Chao; Guo, Liang; Cao, Junji","Contrasting responses after fires of the source components of soil respiration and ecosystem respiration - Chen - 2019 - European Journal of Soil Science - Wiley Online Library","10.1146/annurev-earth-082517-010235","Experimental Burn","grassland","SAVA","China",36.9,100.8,1,0,1,0,1,0,0,0,1,1,0,0,NA,NA,NA,NA,"mgC_per_kg",NA,"g_per_m2","g_per_m2",NA,NA,NA,"umolCO2_per_m2_per_sec",NA,NA,"Unburned",NA,NA,NA,NA,240,NA,1650,350,NA,NA,NA,NA,NA,4,NA,2.4,7.5,NA,NA,NA,NA,NA,NA,NA,NA,"243_1","Montane Grasslands & Shrublands","AlpineBorealForest",NA,NA,NA,NA,NA,0.024,NA,7.92,NA,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.804e-05,"sec",NA,"sec",2.8824e-05,"sec",9.0075e-05,"sec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",243,1,2,"Burn","Burned",0.1,"Low","Chen, Ji; Zhang, Yuefang; Luo, Yiqi; Zhou, Xuhui; Jiang, Yu; Zhao, Jin; Chen, Yizhao; Wang, Chao; Guo, Liang; Cao, Junji","Contrasting responses after fires of the source components of soil respiration and ecosystem respiration - Chen - 2019 - European Journal of Soil Science - Wiley Online Library","10.1146/annurev-earth-082517-010235","Experimental Burn","grassland","SAVA","China",36.9,100.8,1,0,1,0,1,0,0,0,1,1,0,0,NA,NA,NA,NA,"mgC_per_kg",NA,"g_per_m2","g_per_m2",NA,NA,NA,"umolCO2_per_m2_per_sec",NA,NA,"Burned",NA,NA,NA,NA,225,NA,2400,415,NA,NA,NA,NA,NA,3.3,NA,2,8,NA,NA,NA,NA,NA,NA,NA,NA,"243_1","Montane Grasslands & Shrublands","AlpineBorealForest",NA,NA,NA,NA,NA,0.0225,NA,11.52,NA,1.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9633e-05,"sec",NA,"sec",2.402e-05,"sec",9.608e-05,"sec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",604,1,1,"Control","Unburned",1,"Mixed","Hu, Xueyang; Zhu, Jianxiao; Wang, Chuankuan; Zheng, Tianli; Wu, Qiqian; Yao, Hui; Fang, Jingyun","Impacts of fire severity and post-fire reforestation on carbon pools in boreal larch forests in Northeast China | Journal of Plant Ecology | Oxford Academic (oup.com)","10.1016/j.actao.2007.05.001","Wildfire","Larix-grass","BORF","China",52.44,123.8,1,1,1,0,0,0,0,0,1,0,0,0,"MgC_per_hectare","MgC_per_hectare","MgC_per_hectare",50,NA,"MgC_per_hectare",NA,NA,"MgC_per_hectare",NA,NA,NA,NA,NA,"Unburned",NA,34,10,78,NA,5,NA,NA,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"604_1","Temperate Conifer Forests","TemperateForest",34,10,78,35.6131260141611,NA,NA,5,NA,NA,NA,NA,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",604,2,2,"Control","Unburned",17,"Mixed","Hu, Xueyang; Zhu, Jianxiao; Wang, Chuankuan; Zheng, Tianli; Wu, Qiqian; Yao, Hui; Fang, Jingyun","Impacts of fire severity and post-fire reforestation on carbon pools in boreal larch forests in Northeast China | Journal of Plant Ecology | Oxford Academic (oup.com)","10.1016/j.actao.2007.05.001","Wildfire","Larix-grass","BORF","China",52.44,123.8,1,1,1,0,0,0,0,0,1,0,0,0,"MgC_per_hectare","MgC_per_hectare","MgC_per_hectare",50,NA,"MgC_per_hectare",NA,NA,"MgC_per_hectare",NA,NA,NA,"gC_per_m2_per_yr",NA,"Unburned",NA,43,12.5,78,NA,7,NA,NA,140.5,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,"604_2","Temperate Conifer Forests","TemperateForest",43,12.5,78,35.6131260141611,NA,NA,7,NA,NA,NA,NA,140.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"yr",NA,"yr",NA,NA,NA,NA,NA,NA
"101",604,3,3,"Control","Unburned",1,"Mixed","Hu, Xueyang; Zhu, Jianxiao; Wang, Chuankuan; Zheng, Tianli; Wu, Qiqian; Yao, Hui; Fang, Jingyun","Impacts of fire severity and post-fire reforestation on carbon pools in boreal larch forests in Northeast China | Journal of Plant Ecology | Oxford Academic (oup.com)","10.1016/j.actao.2007.05.001","Wildfire","Larix-rhododendron","BORF","China",52.44,123.8,1,1,1,0,0,0,0,0,1,0,0,0,"MgC_per_hectare","MgC_per_hectare","MgC_per_hectare",50,NA,"MgC_per_hectare",NA,NA,"MgC_per_hectare",NA,NA,NA,NA,NA,"Unburned",NA,73,8,58,NA,17,NA,NA,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"604_3","Temperate Conifer Forests","TemperateForest",73,8,58,26.4815552412993,NA,NA,17,NA,NA,NA,NA,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",604,4,4,"Control","Unburned",17,"Mixed","Hu, Xueyang; Zhu, Jianxiao; Wang, Chuankuan; Zheng, Tianli; Wu, Qiqian; Yao, Hui; Fang, Jingyun","Impacts of fire severity and post-fire reforestation on carbon pools in boreal larch forests in Northeast China | Journal of Plant Ecology | Oxford Academic (oup.com)","10.1016/j.actao.2007.05.001","Wildfire","Larix-rhododendron","BORF","China",52.44,123.8,1,1,1,0,0,0,0,0,1,0,0,0,"MgC_per_hectare","MgC_per_hectare","MgC_per_hectare",50,NA,"MgC_per_hectare",NA,NA,"MgC_per_hectare",NA,NA,NA,"gC_per_m2_per_yr",NA,"Unburned",NA,100,8,58,NA,20,NA,NA,186,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,"604_4","Temperate Conifer Forests","TemperateForest",100,8,58,26.4815552412993,NA,NA,20,NA,NA,NA,NA,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"yr",NA,"yr",NA,NA,NA,NA,NA,NA
"103",604,1,5,"Burn","LowSeverity",1,"Mixed","Hu, Xueyang; Zhu, Jianxiao; Wang, Chuankuan; Zheng, Tianli; Wu, Qiqian; Yao, Hui; Fang, Jingyun","Impacts of fire severity and post-fire reforestation on carbon pools in boreal larch forests in Northeast China | Journal of Plant Ecology | Oxford Academic (oup.com)","10.1016/j.actao.2007.05.001","Wildfire","Larix-grass","BORF","China",52.44,123.8,1,1,1,0,0,0,0,0,1,0,0,0,"MgC_per_hectare","MgC_per_hectare","MgC_per_hectare",50,NA,"MgC_per_hectare",NA,NA,"MgC_per_hectare",NA,NA,NA,NA,NA,"LowSeverity",NA,31,18,90,NA,5,NA,NA,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"604_1","Temperate Conifer Forests","TemperateForest",31,18,90,41.0920684778782,NA,NA,5,NA,NA,NA,NA,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",604,2,6,"Burn","LowSeverity",17,"Mixed","Hu, Xueyang; Zhu, Jianxiao; Wang, Chuankuan; Zheng, Tianli; Wu, Qiqian; Yao, Hui; Fang, Jingyun","Impacts of fire severity and post-fire reforestation on carbon pools in boreal larch forests in Northeast China | Journal of Plant Ecology | Oxford Academic (oup.com)","10.1016/j.actao.2007.05.001","Wildfire","Larix-grass","BORF","China",52.44,123.8,1,1,1,0,0,0,0,0,1,0,0,0,"MgC_per_hectare","MgC_per_hectare","MgC_per_hectare",50,NA,"MgC_per_hectare",NA,NA,"MgC_per_hectare",NA,NA,NA,"gC_per_m2_per_yr",NA,"LowSeverity",NA,33,15,90,NA,7,NA,NA,145,NA,NA,NA,NA,NA,NA,NA,NA,-5,NA,NA,NA,NA,NA,NA,NA,"604_2","Temperate Conifer Forests","TemperateForest",33,15,90,41.0920684778782,NA,NA,7,NA,NA,NA,NA,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,"yr",NA,"yr",NA,NA,NA,NA,NA,NA
"105",604,3,7,"Burn","LowSeverity",1,"Mixed","Hu, Xueyang; Zhu, Jianxiao; Wang, Chuankuan; Zheng, Tianli; Wu, Qiqian; Yao, Hui; Fang, Jingyun","Impacts of fire severity and post-fire reforestation on carbon pools in boreal larch forests in Northeast China | Journal of Plant Ecology | Oxford Academic (oup.com)","10.1016/j.actao.2007.05.001","Wildfire","Larix-rhododendron","BORF","China",52.44,123.8,1,1,1,0,0,0,0,0,1,0,0,0,"MgC_per_hectare","MgC_per_hectare","MgC_per_hectare",50,NA,"MgC_per_hectare",NA,NA,"MgC_per_hectare",NA,NA,NA,NA,NA,"LowSeverity",NA,32,24,62,NA,5,NA,NA,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"604_3","Temperate Conifer Forests","TemperateForest",32,24,62,28.3078693958717,NA,NA,5,NA,NA,NA,NA,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
